"","first_last_court","first.name","last.name","first_last_court_eval.year","eval.year","court","pap","gender","asian","black","hispanic","white","judjis_score"
"730","Sidney Thomas (9)","Sidney","Thomas","Sidney Thomas (9) 2001",2001,"Ninth Circuit",0,1,0,0,0,1,-0.0555555555555556
"749","Sidney Thomas (9)","Sidney","Thomas","Sidney Thomas (9) 2005",2005,"Ninth Circuit",0,1,0,0,0,1,-0.0158730158571429
"762","Sidney Thomas (9)","Sidney","Thomas","Sidney Thomas (9) 2009",2009,"Ninth Circuit",0,1,0,0,0,1,-0.0416666666666667
"773","Sidney Thomas (9)","Sidney","Thomas","Sidney Thomas (9) 2014",2014,"Ninth Circuit",0,1,0,0,0,1,-0.130952380952381
"786","Sidney Thomas (9)","Sidney","Thomas","Sidney Thomas (9) 2018",2018,"Ninth Circuit",0,1,0,0,0,1,-0.126984127
"1359","David Thompson (9)","David","Thompson","David Thompson (9) 1990",1990,"Ninth Circuit",1,1,0,0,0,1,0.166666666666667
"1373","David Thompson (9)","David","Thompson","David Thompson (9) 1994",1994,"Ninth Circuit",1,1,0,0,0,1,0.0888888888888889
"1389","David Thompson (9)","David","Thompson","David Thompson (9) 1998",1998,"Ninth Circuit",1,1,0,0,0,1,0.180555555541667
"1432","David Thompson (9)","David","Thompson","David Thompson (9) 2009",2009,"Ninth Circuit",1,1,0,0,0,1,0.18402777775
"22","O Thompson (1)","O","Thompson","O Thompson (1) 2016",2016,"First Circuit",0,0,0,1,0,0,-0.277777777777778
"621","Homer Thornberry (5)","Homer","Thornberry","Homer Thornberry (5) 1990",1990,"Fifth Circuit",0,1,0,0,0,1,0.333333333333333
"627","Homer Thornberry (5)","Homer","Thornberry","Homer Thornberry (5) 1992",1992,"Fifth Circuit",0,1,0,0,0,1,0.222222222222222
"1474","William Timbers (2)","William","Timbers","William Timbers (2) 1990",1990,"Second Circuit",1,1,0,0,0,1,0.833333333333333
"1597","John Tinder (7)","John","Tinder","John Tinder (7) 2012",2012,"Seventh Circuit",1,1,0,0,0,1,0
"1605","John Tinder (7)","John","Tinder","John Tinder (7) 2014",2014,"Seventh Circuit",1,1,0,0,0,1,0.222222222222222
"1060","Gerald Tjoflat (11)","Gerald","Tjoflat","Gerald Tjoflat (11) 1990",1990,"Eleventh Circuit",1,1,0,0,0,1,0.388888888888889
"1067","Gerald Tjoflat (11)","Gerald","Tjoflat","Gerald Tjoflat (11) 1993",1993,"Eleventh Circuit",1,1,0,0,0,1,0.666666666666667
"1076","Gerald Tjoflat (11)","Gerald","Tjoflat","Gerald Tjoflat (11) 1998",1998,"Eleventh Circuit",1,1,0,0,0,1,0.533333333333333
"1085","Gerald Tjoflat (11)","Gerald","Tjoflat","Gerald Tjoflat (11) 2001",2001,"Eleventh Circuit",1,1,0,0,0,1,0.555555555583333
"1094","Gerald Tjoflat (11)","Gerald","Tjoflat","Gerald Tjoflat (11) 2004",2004,"Eleventh Circuit",1,1,0,0,0,1,0
"1102","Gerald Tjoflat (11)","Gerald","Tjoflat","Gerald Tjoflat (11) 2007",2007,"Eleventh Circuit",1,1,0,0,0,1,0.380952380952381
"1111","Gerald Tjoflat (11)","Gerald","Tjoflat","Gerald Tjoflat (11) 2012",2012,"Eleventh Circuit",1,1,0,0,0,1,0.320987654333333
"1124","Gerald Tjoflat (11)","Gerald","Tjoflat","Gerald Tjoflat (11) 2017",2017,"Eleventh Circuit",1,1,0,0,0,1,0.533333333333333
"209","Juan Torruella (1)","Juan","Torruella","Juan Torruella (1) 1990",1990,"First Circuit",1,1,0,0,1,0,0.5
"210","Juan Torruella (1)","Juan","Torruella","Juan Torruella (1) 1992",1992,"First Circuit",1,1,0,0,1,0,0.111111111111111
"211","Juan Torruella (1)","Juan","Torruella","Juan Torruella (1) 1996",1996,"First Circuit",1,1,0,0,1,0,0.583333333333333
"212","Juan Torruella (1)","Juan","Torruella","Juan Torruella (1) 2000",2000,"First Circuit",1,1,0,0,1,0,0
"213","Juan Torruella (1)","Juan","Torruella","Juan Torruella (1) 2003",2003,"First Circuit",1,1,0,0,1,0,0.316666666666667
"214","Juan Torruella (1)","Juan","Torruella","Juan Torruella (1) 2006",2006,"First Circuit",1,1,0,0,1,0,0.5
"215","Juan Torruella (1)","Juan","Torruella","Juan Torruella (1) 2010",2010,"First Circuit",1,1,0,0,1,0,0.404761904761905
"216","Juan Torruella (1)","Juan","Torruella","Juan Torruella (1) 2016",2016,"First Circuit",1,1,0,0,1,0,0.388888888888889
"1332","William Traxler, Jr. (4)","William","Traxler, Jr.","William Traxler, Jr. (4) 2002",2002,"Fourth Circuit",1,1,0,0,0,1,0.4
"1340","William Traxler, Jr. (4)","William","Traxler, Jr.","William Traxler, Jr. (4) 2005",2005,"Fourth Circuit",1,1,0,0,0,1,0.0462962962777778
"1345","William Traxler, Jr. (4)","William","Traxler, Jr.","William Traxler, Jr. (4) 2009",2009,"Fourth Circuit",1,1,0,0,0,1,0
"1350","William Traxler, Jr. (4)","William","Traxler, Jr.","William Traxler, Jr. (4) 2013",2013,"Fourth Circuit",1,1,0,0,0,1,0.370129870121212
"1356","William Traxler, Jr. (4)","William","Traxler, Jr.","William Traxler, Jr. (4) 2016",2016,"Fourth Circuit",1,1,0,0,0,1,0.106060606060606
"1368","Stephen Trott (9)","Stephen","Trott","Stephen Trott (9) 1990",1990,"Ninth Circuit",1,1,0,0,0,1,0
"1383","Stephen Trott (9)","Stephen","Trott","Stephen Trott (9) 1994",1994,"Ninth Circuit",1,1,0,0,0,1,0
"1398","Stephen Trott (9)","Stephen","Trott","Stephen Trott (9) 1998",1998,"Ninth Circuit",1,1,0,0,0,1,0.5
"1412","Stephen Trott (9)","Stephen","Trott","Stephen Trott (9) 2001",2001,"Ninth Circuit",1,1,0,0,0,1,0.520833333333333
"1427","Stephen Trott (9)","Stephen","Trott","Stephen Trott (9) 2005",2005,"Ninth Circuit",1,1,0,0,0,1,0.111111111111111
"1443","Stephen Trott (9)","Stephen","Trott","Stephen Trott (9) 2009",2009,"Ninth Circuit",1,1,0,0,0,1,0.111111111133333
"1454","Stephen Trott (9)","Stephen","Trott","Stephen Trott (9) 2014",2014,"Ninth Circuit",1,1,0,0,0,1,0.291666666666667
"1463","Stephen Trott (9)","Stephen","Trott","Stephen Trott (9) 2018",2018,"Ninth Circuit",1,1,0,0,0,1,0.466666666666667
"1057","Elbert Tuttle (11)","Elbert","Tuttle","Elbert Tuttle (11) 1990",1990,"Eleventh Circuit",1,1,0,0,0,1,-0.4
"1747","Timothy Tymkovich (10)","Timothy","Tymkovich","Timothy Tymkovich (10) 2009",2009,"Tenth Circuit",1,1,0,0,0,1,0.208333333333333
"1754","Timothy Tymkovich (10)","Timothy","Tymkovich","Timothy Tymkovich (10) 2013",2013,"Tenth Circuit",1,1,0,0,0,1,0.3138888889
"1762","Timothy Tymkovich (10)","Timothy","Tymkovich","Timothy Tymkovich (10) 2015",2015,"Tenth Circuit",1,1,0,0,0,1,0.375
"1765","Francis Van Dusen (3)","Francis","Van Dusen","Francis Van Dusen (3) 1990",1990,"Third Circuit",1,1,0,0,0,1,0.666666666666667
"1464","Ellsworth Van Graafeiland (2)","Ellsworth","Van Graafeiland","Ellsworth Van Graafeiland (2) 1990",1990,"Second Circuit",1,1,0,0,0,1,0.833333333333333
"1483","Ellsworth Van Graafeiland (2)","Ellsworth","Van Graafeiland","Ellsworth Van Graafeiland (2) 1996",1996,"Second Circuit",1,1,0,0,0,1,0.466666666666667
"1499","Ellsworth Van Graafeiland (2)","Ellsworth","Van Graafeiland","Ellsworth Van Graafeiland (2) 2000",2000,"Second Circuit",1,1,0,0,0,1,0.166666666666667
"1510","Ellsworth Van Graafeiland (2)","Ellsworth","Van Graafeiland","Ellsworth Van Graafeiland (2) 2004",2004,"Second Circuit",1,1,0,0,0,1,0.270833333333333
"1821","Franklin VanAntwerpen (3)","Franklin","VanAntwerpen","Franklin VanAntwerpen (3) 2006",2006,"Third Circuit",1,1,0,0,0,1,0.379629629611111
"1850","Franklin VanAntwerpen (3)","Franklin","VanAntwerpen","Franklin VanAntwerpen (3) 2016",2016,"Third Circuit",1,1,0,0,0,1,0.166666666666667
"924","Thomas Vanaskie (3)","Thomas","Vanaskie","Thomas Vanaskie (3) 2013",2013,"Third Circuit",0,1,0,0,0,1,-0.0277777777777778
"926","Thomas Vanaskie (3)","Thomas","Vanaskie","Thomas Vanaskie (3) 2016",2016,"Third Circuit",0,1,0,0,0,1,0.25
"227","Patricia Wald (DC)","Patricia","Wald","Patricia Wald (DC) 1990",1990,"D.C. Circuit",0,0,0,0,0,1,-0.5
"229","Patricia Wald (DC)","Patricia","Wald","Patricia Wald (DC) 1994",1994,"D.C. Circuit",0,0,0,0,0,1,-0.416666666666667
"230","Patricia Wald (DC)","Patricia","Wald","Patricia Wald (DC) 1998",1998,"D.C. Circuit",0,0,0,0,0,1,-0.72
"1478","John Walker, Jr. (2)","John","Walker, Jr.","John Walker, Jr. (2) 1992",1992,"Second Circuit",1,1,0,0,0,1,0.666666666666667
"1488","John Walker, Jr. (2)","John","Walker, Jr.","John Walker, Jr. (2) 1996",1996,"Second Circuit",1,1,0,0,0,1,0.533333333333333
"1502","John Walker, Jr. (2)","John","Walker, Jr.","John Walker, Jr. (2) 2000",2000,"Second Circuit",1,1,0,0,0,1,0.134920634904762
"1512","John Walker, Jr. (2)","John","Walker, Jr.","John Walker, Jr. (2) 2004",2004,"Second Circuit",1,1,0,0,0,1,0.388888888888889
"1521","John Walker, Jr. (2)","John","Walker, Jr.","John Walker, Jr. (2) 2007",2007,"Second Circuit",1,1,0,0,0,1,0.46969696969697
"1531","John Walker, Jr. (2)","John","Walker, Jr.","John Walker, Jr. (2) 2012",2012,"Second Circuit",1,1,0,0,0,1,0.208333333333333
"1538","John Walker, Jr. (2)","John","Walker, Jr.","John Walker, Jr. (2) 2015",2015,"Second Circuit",1,1,0,0,0,1,0.37962962962963
"1363","J Wallace (9)","J","Wallace","J Wallace (9) 1990",1990,"Ninth Circuit",1,1,0,0,0,1,0.444444444444444
"1377","J Wallace (9)","J","Wallace","J Wallace (9) 1994",1994,"Ninth Circuit",1,1,0,0,0,1,0.533333333333333
"1393","J Wallace (9)","J","Wallace","J Wallace (9) 1998",1998,"Ninth Circuit",1,1,0,0,0,1,0.604166666666667
"1406","J Wallace (9)","J","Wallace","J Wallace (9) 2001",2001,"Ninth Circuit",1,1,0,0,0,1,0.633333333333333
"1416","J Wallace (9)","J","Wallace","J Wallace (9) 2004",2004,"Ninth Circuit",1,1,0,0,0,1,0.633333333333333
"1422","J Wallace (9)","J","Wallace","J Wallace (9) 2005",2005,"Ninth Circuit",1,1,0,0,0,1,0.349206349190476
"1435","J Wallace (9)","J","Wallace","J Wallace (9) 2009",2009,"Ninth Circuit",1,1,0,0,0,1,0.243055555541667
"1448","J Wallace (9)","J","Wallace","J Wallace (9) 2014",2014,"Ninth Circuit",1,1,0,0,0,1,0.0833333333333333
"1458","J Wallace (9)","J","Wallace","J Wallace (9) 2018",2018,"Ninth Circuit",1,1,0,0,0,1,-0.0952380952380952
"614","Evan Wallach (Fed)","Evan","Wallach","Evan Wallach (Fed) 2017",2017,"Federal Circuit",0,1,0,0,0,1,0
"142","Kim Wardlaw (9)","Kim","Wardlaw","Kim Wardlaw (9) 2001",2001,"Ninth Circuit",0,0,0,0,1,0,-0.166666666666667
"143","Kim Wardlaw (9)","Kim","Wardlaw","Kim Wardlaw (9) 2005",2005,"Ninth Circuit",0,0,0,0,1,0,-0.520833333333333
"144","Kim Wardlaw (9)","Kim","Wardlaw","Kim Wardlaw (9) 2009",2009,"Ninth Circuit",0,0,0,0,1,0,-0.138888888904762
"145","Kim Wardlaw (9)","Kim","Wardlaw","Kim Wardlaw (9) 2014",2014,"Ninth Circuit",0,0,0,0,1,0,-0.35
"147","Kim Wardlaw (9)","Kim","Wardlaw","Kim Wardlaw (9) 2018",2018,"Ninth Circuit",0,0,0,0,1,0,-0.466666666666667
"92","Paul Watford (9)","Paul","Watford","Paul Watford (9) 2018",2018,"Ninth Circuit",0,1,0,1,0,0,0.666666666666667
"1766","Joseph Weis, Jr. (3)","Joseph","Weis, Jr.","Joseph Weis, Jr. (3) 1990",1990,"Third Circuit",1,1,0,0,0,1,0.333333333333333
"1774","Joseph Weis, Jr. (3)","Joseph","Weis, Jr.","Joseph Weis, Jr. (3) 1993",1993,"Third Circuit",1,1,0,0,0,1,0.2
"1786","Joseph Weis, Jr. (3)","Joseph","Weis, Jr.","Joseph Weis, Jr. (3) 1997",1997,"Third Circuit",1,1,0,0,0,1,0.366666666666667
"1799","Joseph Weis, Jr. (3)","Joseph","Weis, Jr.","Joseph Weis, Jr. (3) 2000",2000,"Third Circuit",1,1,0,0,0,1,0
"1809","Joseph Weis, Jr. (3)","Joseph","Weis, Jr.","Joseph Weis, Jr. (3) 2004",2004,"Third Circuit",1,1,0,0,0,1,0.142857142857143
"1822","Joseph Weis, Jr. (3)","Joseph","Weis, Jr.","Joseph Weis, Jr. (3) 2006",2006,"Third Circuit",1,1,0,0,0,1,0.2
"1637","Harry Wellford (6)","Harry","Wellford","Harry Wellford (6) 1995",1995,"Sixth Circuit",1,1,0,0,0,1,0.666666666666667
"1650","Harry Wellford (6)","Harry","Wellford","Harry Wellford (6) 1999",1999,"Sixth Circuit",1,1,0,0,0,1,0.5
"1527","Richard Wesley (2)","Richard","Wesley","Richard Wesley (2) 2007",2007,"Second Circuit",1,1,0,0,0,1,0.666666666666667
"1536","Richard Wesley (2)","Richard","Wesley","Richard Wesley (2) 2012",2012,"Second Circuit",1,1,0,0,0,1,0.148148148148148
"1542","Richard Wesley (2)","Richard","Wesley","Richard Wesley (2) 2015",2015,"Second Circuit",1,1,0,0,0,1,0.481481481481481
"489","Helene White (6)","Helene","White","Helene White (6) 2010",2010,"Sixth Circuit",1,0,0,0,0,1,-0.126984127
"493","Helene White (6)","Helene","White","Helene White (6) 2013",2013,"Sixth Circuit",1,0,0,0,0,1,0
"497","Helene White (6)","Helene","White","Helene White (6) 2017",2017,"Sixth Circuit",1,0,0,0,0,1,-0.277777777777778
"1307","H Widener, Jr. (4)","H","Widener, Jr.","H Widener, Jr. (4) 1990",1990,"Fourth Circuit",1,1,0,0,0,1,1
"1313","H Widener, Jr. (4)","H","Widener, Jr.","H Widener, Jr. (4) 1993",1993,"Fourth Circuit",1,1,0,0,0,1,0.694444444444444
"1321","H Widener, Jr. (4)","H","Widener, Jr.","H Widener, Jr. (4) 1999",1999,"Fourth Circuit",1,1,0,0,0,1,0.777777777777778
"1328","H Widener, Jr. (4)","H","Widener, Jr.","H Widener, Jr. (4) 2002",2002,"Fourth Circuit",1,1,0,0,0,1,0.277777777777778
"1336","H Widener, Jr. (4)","H","Widener, Jr.","H Widener, Jr. (4) 2005",2005,"Fourth Circuit",1,1,0,0,0,1,0.261111111111111
"1198","Jacques Wiener, Jr. (5)","Jacques","Wiener, Jr.","Jacques Wiener, Jr. (5) 1995",1995,"Fifth Circuit",1,1,0,0,0,1,0.30952380952381
"1207","Jacques Wiener, Jr. (5)","Jacques","Wiener, Jr.","Jacques Wiener, Jr. (5) 1998",1998,"Fifth Circuit",1,1,0,0,0,1,0.30952380952381
"1210","Jacques Wiener, Jr. (5)","Jacques","Wiener, Jr.","Jacques Wiener, Jr. (5) 2000",2000,"Fifth Circuit",1,1,0,0,0,1,0.208333333333333
"1219","Jacques Wiener, Jr. (5)","Jacques","Wiener, Jr.","Jacques Wiener, Jr. (5) 2004",2004,"Fifth Circuit",1,1,0,0,0,1,0.111111111095238
"1228","Jacques Wiener, Jr. (5)","Jacques","Wiener, Jr.","Jacques Wiener, Jr. (5) 2007",2007,"Fifth Circuit",1,1,0,0,0,1,-0.0648148148333333
"1236","Jacques Wiener, Jr. (5)","Jacques","Wiener, Jr.","Jacques Wiener, Jr. (5) 2012",2012,"Fifth Circuit",1,1,0,0,0,1,0.0625
"1244","Jacques Wiener, Jr. (5)","Jacques","Wiener, Jr.","Jacques Wiener, Jr. (5) 2014",2014,"Fifth Circuit",1,1,0,0,0,1,7.93016446160826e-18
"1251","Jacques Wiener, Jr. (5)","Jacques","Wiener, Jr.","Jacques Wiener, Jr. (5) 2017",2017,"Fifth Circuit",1,1,0,0,0,1,-0.277777777777778
"1372","Charles Wiggins (9)","Charles","Wiggins","Charles Wiggins (9) 1994",1994,"Ninth Circuit",1,1,0,0,0,1,0.5
"1388","Charles Wiggins (9)","Charles","Wiggins","Charles Wiggins (9) 1998",1998,"Ninth Circuit",1,1,0,0,0,1,0.638888888888889
"56","Robert Wilkins (DC)","Robert","Wilkins","Robert Wilkins (DC) 2016",2016,"D.C. Circuit",0,1,0,1,0,0,0
"1311","William Wilkins, Jr. (4)","William","Wilkins, Jr.","William Wilkins, Jr. (4) 1990",1990,"Fourth Circuit",1,1,0,0,0,1,0.666666666666667
"1318","William Wilkins, Jr. (4)","William","Wilkins, Jr.","William Wilkins, Jr. (4) 1993",1993,"Fourth Circuit",1,1,0,0,0,1,0.583333333333333
"1326","William Wilkins, Jr. (4)","William","Wilkins, Jr.","William Wilkins, Jr. (4) 1999",1999,"Fourth Circuit",1,1,0,0,0,1,0.5
"1333","William Wilkins, Jr. (4)","William","Wilkins, Jr.","William Wilkins, Jr. (4) 2002",2002,"Fourth Circuit",1,1,0,0,0,1,0.488095238095238
"1341","William Wilkins, Jr. (4)","William","Wilkins, Jr.","William Wilkins, Jr. (4) 2005",2005,"Fourth Circuit",1,1,0,0,0,1,0.561616161606061
"1308","James Wilkinson, III (4)","James","Wilkinson, III","James Wilkinson, III (4) 1990",1990,"Fourth Circuit",1,1,0,0,0,1,0.777777777777778
"1314","James Wilkinson, III (4)","James","Wilkinson, III","James Wilkinson, III (4) 1993",1993,"Fourth Circuit",1,1,0,0,0,1,0.4
"1319","James Wilkinson, III (4)","James","Wilkinson, III","James Wilkinson, III (4) 1998",1998,"Fourth Circuit",1,1,0,0,0,1,0
"1323","James Wilkinson, III (4)","James","Wilkinson, III","James Wilkinson, III (4) 1999",1999,"Fourth Circuit",1,1,0,0,0,1,0.62962962962963
"1330","James Wilkinson, III (4)","James","Wilkinson, III","James Wilkinson, III (4) 2002",2002,"Fourth Circuit",1,1,0,0,0,1,0.222222222222222
"1338","James Wilkinson, III (4)","James","Wilkinson, III","James Wilkinson, III (4) 2005",2005,"Fourth Circuit",1,1,0,0,0,1,0.75
"1348","James Wilkinson, III (4)","James","Wilkinson, III","James Wilkinson, III (4) 2013",2013,"Fourth Circuit",1,1,0,0,0,1,0.611111111111111
"1354","James Wilkinson, III (4)","James","Wilkinson, III","James Wilkinson, III (4) 2016",2016,"Fourth Circuit",1,1,0,0,0,1,0.376543209888889
"42","Ann Williams (7)","Ann","Williams","Ann Williams (7) 2004",2004,"Seventh Circuit",1,0,0,1,0,0,0
"43","Ann Williams (7)","Ann","Williams","Ann Williams (7) 2007",2007,"Seventh Circuit",1,0,0,1,0,0,-0.0416666666666667
"44","Ann Williams (7)","Ann","Williams","Ann Williams (7) 2012",2012,"Seventh Circuit",1,0,0,1,0,0,-0.0476190476190476
"45","Ann Williams (7)","Ann","Williams","Ann Williams (7) 2014",2014,"Seventh Circuit",1,0,0,1,0,0,-0.0555555555555555
"46","Ann Williams (7)","Ann","Williams","Ann Williams (7) 2017",2017,"Seventh Circuit",1,0,0,1,0,0,-0.0416666666666667
"623","Jerre Williams (5)","Jerre","Williams","Jerre Williams (5) 1990",1990,"Fifth Circuit",0,1,0,0,0,1,0
"629","Jerre Williams (5)","Jerre","Williams","Jerre Williams (5) 1992",1992,"Fifth Circuit",0,1,0,0,0,1,-0.266666666666667
"439","Karen Williams (4)","Karen","Williams","Karen Williams (4) 1999",1999,"Fourth Circuit",1,0,0,0,0,1,0.604166666666667
"440","Karen Williams (4)","Karen","Williams","Karen Williams (4) 2002",2002,"Fourth Circuit",1,0,0,0,0,1,0.75
"441","Karen Williams (4)","Karen","Williams","Karen Williams (4) 2005",2005,"Fourth Circuit",1,0,0,0,0,1,0.541666666666667
"442","Karen Williams (4)","Karen","Williams","Karen Williams (4) 2009",2009,"Fourth Circuit",1,0,0,0,0,1,0.333333333333333
"935","Stephen Williams (DC)","Stephen","Williams","Stephen Williams (DC) 1994",1994,"D.C. Circuit",1,1,0,0,0,1,0.666666666666667
"941","Stephen Williams (DC)","Stephen","Williams","Stephen Williams (DC) 1998",1998,"D.C. Circuit",1,1,0,0,0,1,0.566666666666667
"946","Stephen Williams (DC)","Stephen","Williams","Stephen Williams (DC) 2001",2001,"D.C. Circuit",1,1,0,0,0,1,0.619047619047619
"950","Stephen Williams (DC)","Stephen","Williams","Stephen Williams (DC) 2005",2005,"D.C. Circuit",1,1,0,0,0,1,0.611111111111111
"952","Stephen Williams (DC)","Stephen","Williams","Stephen Williams (DC) 2009",2009,"D.C. Circuit",1,1,0,0,0,1,0.208333333333333
"957","Stephen Williams (DC)","Stephen","Williams","Stephen Williams (DC) 2013",2013,"D.C. Circuit",1,1,0,0,0,1,0.375
"964","Stephen Williams (DC)","Stephen","Williams","Stephen Williams (DC) 2016",2016,"D.C. Circuit",1,1,0,0,0,1,0.503703703703704
"65","Charles Wilson (11)","Charles","Wilson","Charles Wilson (11) 2004",2004,"Eleventh Circuit",0,1,0,1,0,0,-0.222222222222222
"66","Charles Wilson (11)","Charles","Wilson","Charles Wilson (11) 2007",2007,"Eleventh Circuit",0,1,0,1,0,0,-0.0694444444583333
"67","Charles Wilson (11)","Charles","Wilson","Charles Wilson (11) 2012",2012,"Eleventh Circuit",0,1,0,1,0,0,0.166666666666667
"68","Charles Wilson (11)","Charles","Wilson","Charles Wilson (11) 2015",2015,"Eleventh Circuit",0,1,0,1,0,0,-0.19047619047619
"69","Charles Wilson (11)","Charles","Wilson","Charles Wilson (11) 2017",2017,"Eleventh Circuit",0,1,0,1,0,0,0.0555555555416667
"1471","Ralph Winter (2)","Ralph","Winter","Ralph Winter (2) 1990",1990,"Second Circuit",1,1,0,0,0,1,0.416666666666667
"1480","Ralph Winter (2)","Ralph","Winter","Ralph Winter (2) 1992",1992,"Second Circuit",1,1,0,0,0,1,0.333333333333333
"1491","Ralph Winter (2)","Ralph","Winter","Ralph Winter (2) 1996",1996,"Second Circuit",1,1,0,0,0,1,0.5
"1497","Ralph Winter (2)","Ralph","Winter","Ralph Winter (2) 1998",1998,"Second Circuit",1,1,0,0,0,1,0.6
"1505","Ralph Winter (2)","Ralph","Winter","Ralph Winter (2) 2000",2000,"Second Circuit",1,1,0,0,0,1,0.240740740740741
"1515","Ralph Winter (2)","Ralph","Winter","Ralph Winter (2) 2004",2004,"Second Circuit",1,1,0,0,0,1,0.4
"1525","Ralph Winter (2)","Ralph","Winter","Ralph Winter (2) 2007",2007,"Second Circuit",1,1,0,0,0,1,0.651388888888889
"1535","Ralph Winter (2)","Ralph","Winter","Ralph Winter (2) 2012",2012,"Second Circuit",1,1,0,0,0,1,0.142857142857143
"1541","Ralph Winter (2)","Ralph","Winter","Ralph Winter (2) 2015",2015,"Second Circuit",1,1,0,0,0,1,0.333333333333333
"1192","John Wisdom (5)","John","Wisdom","John Wisdom (5) 1992",1992,"Fifth Circuit",1,1,0,0,0,1,-0.666666666666667
"1201","John Wisdom (5)","John","Wisdom","John Wisdom (5) 1995",1995,"Fifth Circuit",1,1,0,0,0,1,-0.666666666666667
"972","Roger Wollman (8)","Roger","Wollman","Roger Wollman (8) 1990",1990,"Eighth Circuit",1,1,0,0,0,1,0.333333333333333
"984","Roger Wollman (8)","Roger","Wollman","Roger Wollman (8) 1993",1993,"Eighth Circuit",1,1,0,0,0,1,0.777777777777778
"996","Roger Wollman (8)","Roger","Wollman","Roger Wollman (8) 1997",1997,"Eighth Circuit",1,1,0,0,0,1,0.342592592611111
"999","Roger Wollman (8)","Roger","Wollman","Roger Wollman (8) 1998",1998,"Eighth Circuit",1,1,0,0,0,1,0.342592592611111
"1009","Roger Wollman (8)","Roger","Wollman","Roger Wollman (8) 2001",2001,"Eighth Circuit",1,1,0,0,0,1,0.1888888889
"1023","Roger Wollman (8)","Roger","Wollman","Roger Wollman (8) 2005",2005,"Eighth Circuit",1,1,0,0,0,1,0.307692307692308
"1032","Roger Wollman (8)","Roger","Wollman","Roger Wollman (8) 2008",2008,"Eighth Circuit",1,1,0,0,0,1,0.722222222222222
"1043","Roger Wollman (8)","Roger","Wollman","Roger Wollman (8) 2012",2012,"Eighth Circuit",1,1,0,0,0,1,0.0833333333333333
"1053","Roger Wollman (8)","Roger","Wollman","Roger Wollman (8) 2016",2016,"Eighth Circuit",1,1,0,0,0,1,0.355555555566667
"341","Diane Wood (7)","Diane","Wood","Diane Wood (7) 2004",2004,"Seventh Circuit",0,0,0,0,0,1,0.0505050505151515
"342","Diane Wood (7)","Diane","Wood","Diane Wood (7) 2007",2007,"Seventh Circuit",0,0,0,0,0,1,-0.166666666666667
"343","Diane Wood (7)","Diane","Wood","Diane Wood (7) 2012",2012,"Seventh Circuit",0,0,0,0,0,1,-0.0416666666666667
"344","Diane Wood (7)","Diane","Wood","Diane Wood (7) 2014",2014,"Seventh Circuit",0,0,0,0,0,1,-0.037037037037037
"345","Diane Wood (7)","Diane","Wood","Diane Wood (7) 2017",2017,"Seventh Circuit",0,0,0,0,0,1,-0.0666666666666667
"1543","Harlington Wood, Jr. (7)","Harlington","Wood, Jr.","Harlington Wood, Jr. (7) 1990",1990,"Seventh Circuit",1,1,0,0,0,1,0.875
"1551","Harlington Wood, Jr. (7)","Harlington","Wood, Jr.","Harlington Wood, Jr. (7) 1991",1991,"Seventh Circuit",1,1,0,0,0,1,0.4777777778
